fase,region,lokasi,sumber,pred3_ridge,pred3_lgbm
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),vegetative,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),vegetative,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),vegetative,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,bare
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,bare
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),vegetative,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,bare
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,generative
6,Indramayu,16_Sukamandi1,Drone (rice field),generative,vegetative
6,Indramayu,16_Sukamandi1,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9. Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9. Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9. Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
6,Indramayu,,Drone (rice field),generative,generative
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
6,Indramayu,,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
6,Indramayu,,Drone (rice field),generative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),bare,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
1,Indramayu,9_Sukamandi,Drone (rice field),vegetative,bare
6,Indramayu,,Drone (rice field),generative,bare
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
3,Indramayu,17 Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17 Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
3,Indramayu,17 Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17 Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17 Sukamandi2,Drone (rice field),bare,vegetative
3,Indramayu,17 Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),bare,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
2,Indramayu,17_Sukamandi2,Drone (rice field),vegetative,vegetative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),vegetative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10. Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
5,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),vegetative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
5,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),bare,generative
6,Indramayu,16_Tambakjati,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,10_Gampolsari,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
4,Indramayu,15._Gempolsari2,Drone (rice field),generative,generative
