no,survei,bujur,lintang,tanggal,fase
52725,3,109.353324,-7.434915,2024-06-17,2
52726,3,109.351949,-7.434835,2024-06-17,2
52727,3,109.352346,-7.434823,2024-06-17,2
52728,3,109.352599,-7.434816,2024-06-17,2
52729,3,109.352888,-7.434809,2024-06-17,2
52730,3,109.353184,-7.434803,2024-06-17,2
52731,3,109.351983,-7.434725,2024-06-17,2
52732,3,109.352207,-7.434702,2024-06-17,2
52733,3,109.352421,-7.434697,2024-06-17,2
52734,3,109.352628,-7.434692,2024-06-17,2
52735,3,109.352083,-7.434635,2024-06-17,2
52736,3,109.352867,-7.434688,2024-06-17,2
52737,3,109.353134,-7.434684,2024-06-17,2
52738,3,109.35223,-7.434601,2024-06-17,2
52739,3,109.352417,-7.434587,2024-06-17,2
52740,3,109.352625,-7.434582,2024-06-17,2
52741,3,109.352863,-7.434578,2024-06-17,2
52742,3,109.353106,-7.434576,2024-06-17,2
52743,3,109.352418,-7.434509,2024-06-17,2
52744,3,109.352601,-7.434475,2024-06-17,2
52745,3,109.352836,-7.434469,2024-06-17,2
52746,3,109.353069,-7.434471,2024-06-17,2
52747,3,109.352652,-7.434387,2024-06-17,2
52748,3,109.352907,-7.434374,2024-06-17,2
52749,3,109.352809,-7.434319,2024-06-17,2
52750,3,109.352978,-7.434286,2024-06-17,2
52751,3,109.295259,-7.427132,2024-06-17,2
52752,3,109.29507,-7.427128,2024-06-17,2
52753,3,109.295743,-7.427117,2024-06-17,2
52754,3,109.295684,-7.427116,2024-06-17,2
52755,3,109.295569,-7.427112,2024-06-17,2
52756,3,109.295428,-7.427107,2024-06-17,2
52757,3,109.413762,-7.427054,2024-06-17,2
52758,3,109.295332,-7.427104,2024-06-17,2
52759,3,109.294828,-7.427104,2024-06-17,2
52760,3,109.294631,-7.427098,2024-06-17,2
52761,3,109.295111,-7.427049,2024-06-17,2
52762,3,109.413758,-7.427022,2024-06-17,2
52763,3,109.41385,-7.427021,2024-06-17,2
52764,3,109.413775,-7.42699,2024-06-17,2
52765,3,109.295794,-7.427041,2024-06-17,2
52766,3,109.413574,-7.426992,2024-06-17,2
52767,3,109.29563,-7.427001,2024-06-17,2
52768,3,109.295417,-7.426991,2024-06-17,2
52769,3,109.413446,-7.426966,2024-06-17,2
52770,3,109.295142,-7.426975,2024-06-17,2
52771,3,109.413804,-7.426958,2024-06-17,2
52772,3,109.413341,-7.426947,2024-06-17,2
52773,3,109.413269,-7.426937,2024-06-17,2
52774,3,109.413661,-7.42696,2024-06-17,2
52775,3,109.29579,-7.426928,2024-06-17,2
52776,3,109.29472,-7.426957,2024-06-17,2
52777,3,109.413198,-7.426923,2024-06-17,2
52779,3,109.413616,-7.426937,2024-06-17,2
52780,3,109.413128,-7.426912,2024-06-17,2
52781,3,109.295625,-7.426918,2024-06-17,2
52782,3,109.413605,-7.426897,2024-06-17,2
52783,3,109.413832,-7.426914,2024-06-17,2
52785,3,109.41306,-7.4269,2024-06-17,2
52786,3,109.295371,-7.426905,2024-06-17,2
52788,3,109.295142,-7.426894,2024-06-17,2
52789,3,109.413545,-7.426929,2024-06-17,2
52790,3,109.413863,-7.426867,2024-06-17,2
52791,3,109.413736,-7.426877,2024-06-17,2
52793,3,109.413672,-7.426861,2024-06-17,2
52794,3,109.413511,-7.42689,2024-06-17,2
52795,3,109.41364,-7.426847,2024-06-17,2
52796,3,109.413588,-7.426882,2024-06-17,2
52798,3,109.413401,-7.42687,2024-06-17,2
52801,3,109.413276,-7.42685,2024-06-17,2
52802,3,109.413886,-7.426822,2024-06-17,2
52803,3,109.295794,-7.426839,2024-06-17,2
52804,3,109.295365,-7.426831,2024-06-17,2
52805,3,109.295148,-7.426817,2024-06-17,2
52806,3,109.413798,-7.426818,2024-06-17,2
52807,3,109.413729,-7.426801,2024-06-17,2
52810,3,109.41368,-7.426786,2024-06-17,2
52811,3,109.413623,-7.426783,2024-06-17,2
52812,3,109.413571,-7.426797,2024-06-17,2
52814,3,109.295621,-7.426818,2024-06-17,2
52815,3,109.413747,-7.426751,2024-06-17,2
52817,3,109.294711,-7.426818,2024-06-17,2
52819,3,109.294958,-7.426824,2024-06-17,2
52820,3,109.295437,-7.426763,2024-06-17,2
52822,3,109.413437,-7.42677,2024-06-17,2
52823,3,109.295814,-7.426756,2024-06-17,2
52824,3,109.413863,-7.426752,2024-06-17,2
52825,3,109.413036,-7.426799,2024-06-17,2
52826,3,109.295327,-7.426747,2024-06-17,2
52829,3,109.295766,-7.426733,2024-06-17,2
52830,3,109.412937,-7.426797,2024-06-17,2
52831,3,109.413255,-7.426736,2024-06-17,2
52832,3,109.413839,-7.426698,2024-06-17,2
52834,3,109.295145,-7.426728,2024-06-17,2
52835,3,109.413771,-7.426703,2024-06-17,2
52836,3,109.413147,-7.426777,2024-06-17,2
52837,3,109.412827,-7.426771,2024-06-17,2
52838,3,109.41385,-7.426666,2024-06-17,2
52839,3,109.413731,-7.426704,2024-06-17,2
52841,3,109.413693,-7.426692,2024-06-17,2
52843,3,109.295529,-7.426695,2024-06-17,2
52844,3,109.413644,-7.426689,2024-06-17,2
52846,3,109.413858,-7.426641,2024-06-17,2
52847,3,109.413588,-7.426683,2024-06-17,2
52848,3,109.413833,-7.426609,2024-06-17,2
52849,3,109.295015,-7.42665,2024-06-17,2
52850,3,109.294753,-7.42666,2024-06-17,2
52851,3,109.413449,-7.426657,2024-06-17,2
52852,3,109.41329,-7.426622,2024-06-17,2
52853,3,109.294747,-7.426564,2024-06-17,2
52854,3,109.413559,-7.426565,2024-06-17,2
52855,3,109.413181,-7.426596,2024-06-17,2
52856,3,109.413941,-7.426561,2024-06-17,2
52857,3,109.41352,-7.426558,2024-06-17,2
52858,3,109.413478,-7.42655,2024-06-17,2
52859,3,109.41391,-7.426553,2024-06-17,2
52860,3,109.295166,-7.426611,2024-06-17,2
52861,3,109.413869,-7.426547,2024-06-17,2
52862,3,109.413438,-7.426539,2024-06-17,2
52863,3,109.413398,-7.426532,2024-06-17,2
52864,3,109.413069,-7.426606,2024-06-17,2
52865,3,109.413828,-7.426541,2024-06-17,2
52867,3,109.413357,-7.426526,2024-06-17,2
52868,3,109.413789,-7.426536,2024-06-17,2
52870,3,109.413745,-7.426551,2024-06-17,2
52871,3,109.412974,-7.42659,2024-06-17,2
52872,3,109.413705,-7.426553,2024-06-17,2
52874,3,109.413677,-7.426547,2024-06-17,2
52875,3,109.413648,-7.426544,2024-06-17,2
52876,3,109.413604,-7.426563,2024-06-17,2
52878,3,109.412909,-7.426559,2024-06-17,2
52880,3,109.412826,-7.426549,2024-06-17,2
52882,3,109.412836,-7.426433,2024-06-17,2
52884,3,109.41392,-7.426456,2024-06-17,2
52885,3,109.413888,-7.426451,2024-06-17,2
52886,3,109.294905,-7.426488,2024-06-17,2
52887,3,109.413847,-7.426446,2024-06-17,2
52888,3,109.413808,-7.426439,2024-06-17,2
52890,3,109.413769,-7.426434,2024-06-17,2
52891,3,109.294658,-7.426463,2024-06-17,2
52892,3,109.413728,-7.426427,2024-06-17,2
52893,3,109.413699,-7.426423,2024-06-17,2
52894,3,109.295412,-7.426552,2024-06-17,2
52896,3,109.41367,-7.426419,2024-06-17,2
52897,3,109.413622,-7.426443,2024-06-17,2
52898,3,109.412608,-7.426631,2024-06-17,2
52899,3,109.413582,-7.426441,2024-06-17,2
52901,3,109.413541,-7.426436,2024-06-17,2
52902,3,109.413947,-7.426436,2024-06-17,2
52903,3,109.4135,-7.42643,2024-06-17,2
52905,3,109.413307,-7.42645,2024-06-17,2
52906,3,109.413459,-7.426422,2024-06-17,2
52907,3,109.413419,-7.426417,2024-06-17,2
52908,3,109.413377,-7.426413,2024-06-17,2
52909,3,109.413207,-7.426433,2024-06-17,2
52910,3,109.413087,-7.426404,2024-06-17,2
52911,3,109.295782,-7.426425,2024-06-17,2
52912,3,109.412991,-7.426396,2024-06-17,2
52913,3,109.412927,-7.42638,2024-06-17,2
52914,3,109.295679,-7.426405,2024-06-17,2
52915,3,109.413953,-7.426334,2024-06-17,2
52916,3,109.41391,-7.426337,2024-06-17,2
52917,3,109.413869,-7.426331,2024-06-17,2
52918,3,109.41383,-7.426324,2024-06-17,2
52919,3,109.294769,-7.426351,2024-06-17,2
52920,3,109.41379,-7.426319,2024-06-17,2
52921,3,109.41375,-7.426312,2024-06-17,2
52922,3,109.294562,-7.426311,2024-06-17,2
52923,3,109.412592,-7.426315,2024-06-17,2
52924,3,109.413721,-7.426303,2024-06-17,2
52925,3,109.413692,-7.426299,2024-06-17,2
52926,3,109.413651,-7.426294,2024-06-17,2
52927,3,109.41361,-7.426287,2024-06-17,2
52929,3,109.41398,-7.42637,2024-06-17,2
52930,3,109.413569,-7.426281,2024-06-17,2
52931,3,109.295551,-7.426336,2024-06-17,2
52935,3,109.413975,-7.426238,2024-06-17,2
52936,3,109.413528,-7.426276,2024-06-17,2
52937,3,109.413487,-7.42627,2024-06-17,2
52938,3,109.41393,-7.426231,2024-06-17,2
52940,3,109.413446,-7.426264,2024-06-17,2
52941,3,109.41389,-7.426224,2024-06-17,2
52942,3,109.413404,-7.426259,2024-06-17,2
52944,3,109.41385,-7.426216,2024-06-17,2
52945,3,109.295366,-7.42629,2024-06-17,2
52946,3,109.29502,-7.426234,2024-06-17,2
52947,3,109.413811,-7.42621,2024-06-17,2
52949,3,109.295091,-7.426243,2024-06-17,2
52950,3,109.41377,-7.426202,2024-06-17,2
52951,3,109.413741,-7.426193,2024-06-17,2
52952,3,109.413303,-7.426253,2024-06-17,2
52953,3,109.294934,-7.426216,2024-06-17,2
52954,3,109.413712,-7.426188,2024-06-17,2
52955,3,109.294847,-7.426192,2024-06-17,2
52957,3,109.413672,-7.426182,2024-06-17,2
52958,3,109.41402,-7.426173,2024-06-17,2
52959,3,109.413179,-7.426236,2024-06-17,2
52960,3,109.413987,-7.426171,2024-06-17,2
52961,3,109.413944,-7.426164,2024-06-17,2
52962,3,109.41363,-7.426175,2024-06-17,2
52963,3,109.413903,-7.426159,2024-06-17,2
52964,3,109.413863,-7.426153,2024-06-17,2
52965,3,109.413589,-7.426167,2024-06-17,2
52966,3,109.413823,-7.426147,2024-06-17,2
52967,3,109.295745,-7.426219,2024-06-17,2
52968,3,109.413782,-7.426141,2024-06-17,2
52969,3,109.413549,-7.42616,2024-06-17,2
52970,3,109.413751,-7.426137,2024-06-17,2
52971,3,109.294685,-7.426183,2024-06-17,2
52972,3,109.413722,-7.426134,2024-06-17,2
52973,3,109.413682,-7.426129,2024-06-17,2
52974,3,109.41364,-7.426123,2024-06-17,2
52975,3,109.413598,-7.426117,2024-06-17,2
52976,3,109.413558,-7.426112,2024-06-17,2
52977,3,109.41351,-7.426145,2024-06-17,2
52978,3,109.413469,-7.42614,2024-06-17,2
52979,3,109.413427,-7.426135,2024-06-17,2
52983,3,109.41311,-7.426201,2024-06-17,2
52984,3,109.413328,-7.42612,2024-06-17,2
52986,3,109.413202,-7.426107,2024-06-17,2
52987,3,109.413029,-7.426187,2024-06-17,2
52990,3,109.41308,-7.426066,2024-06-17,2
52992,3,109.295404,-7.426128,2024-06-17,2
52993,3,109.295214,-7.426185,2024-06-17,2
52994,3,109.295144,-7.426088,2024-06-17,2
52997,3,109.295072,-7.426086,2024-06-17,2
52999,3,109.29481,-7.42608,2024-06-17,2
53000,3,109.294981,-7.42607,2024-06-17,2
53005,3,109.295627,-7.426103,2024-06-17,2
53006,3,109.294653,-7.426052,2024-06-17,2
53007,3,109.295451,-7.426029,2024-06-17,2
53009,3,109.29577,-7.426048,2024-06-17,2
53010,3,109.294567,-7.426015,2024-06-17,2
53011,3,109.295813,-7.425956,2024-06-17,2
53013,3,109.295284,-7.425973,2024-06-17,2
53014,3,109.295617,-7.425969,2024-06-17,2
53015,3,109.29519,-7.425954,2024-06-17,2
53016,3,109.295122,-7.425948,2024-06-17,2
53017,3,109.295026,-7.425928,2024-06-17,2
53018,3,109.29492,-7.425931,2024-06-17,2
53019,3,109.294836,-7.425913,2024-06-17,2
53020,3,109.295491,-7.425905,2024-06-17,2
53021,3,109.294707,-7.425888,2024-06-17,2
53022,3,109.295695,-7.425902,2024-06-17,2
53023,3,109.295325,-7.425859,2024-06-17,2
53024,3,109.295229,-7.425842,2024-06-17,2
53025,3,109.294586,-7.425854,2024-06-17,2
53026,3,109.295163,-7.42583,2024-06-17,2
53027,3,109.295066,-7.425807,2024-06-17,2
53028,3,109.294965,-7.425786,2024-06-17,2
53029,3,109.294879,-7.425773,2024-06-17,2
53030,3,109.294744,-7.425756,2024-06-17,2
53031,3,109.295734,-7.425807,2024-06-17,2
53032,3,109.294601,-7.425734,2024-06-17,2
53033,3,109.295528,-7.425771,2024-06-17,2
53034,3,109.295269,-7.425727,2024-06-17,2
53035,3,109.295366,-7.425731,2024-06-17,2
53036,3,109.295205,-7.425711,2024-06-17,2
53037,3,109.295758,-7.425702,2024-06-17,2
53038,3,109.295579,-7.425688,2024-06-17,2
53039,3,109.2954,-7.425653,2024-06-17,2
53040,3,109.295297,-7.425654,2024-06-17,2
53041,3,109.295234,-7.425645,2024-06-17,2
53042,3,109.295109,-7.425689,2024-06-17,2
53043,3,109.294998,-7.425677,2024-06-17,2
53044,3,109.29491,-7.425672,2024-06-17,2
53045,3,109.294768,-7.425665,2024-06-17,2
53046,3,109.294614,-7.425657,2024-06-17,2
48933,3,109.411611,-7.426361,2024-06-17,4
49504,3,109.411658,-7.426606,2024-06-17,4
49505,3,109.412111,-7.426607,2024-06-17,4
49513,3,109.411659,-7.426154,2024-06-17,4
49514,3,109.412112,-7.426155,2024-06-17,4
52778,3,109.411941,-7.426895,2024-06-17,4
52784,3,109.411867,-7.426886,2024-06-17,4
52787,3,109.411796,-7.426877,2024-06-17,4
52792,3,109.411668,-7.426859,2024-06-17,4
52797,3,109.411527,-7.426841,2024-06-17,4
52799,3,109.411431,-7.42683,2024-06-17,4
52800,3,109.411378,-7.426822,2024-06-17,4
52808,3,109.412286,-7.426848,2024-06-17,4
52809,3,109.412224,-7.426842,2024-06-17,4
52813,3,109.412145,-7.42683,2024-06-17,4
52816,3,109.412067,-7.426829,2024-06-17,4
52818,3,109.412014,-7.426814,2024-06-17,4
52821,3,109.411952,-7.426805,2024-06-17,4
52827,3,109.411866,-7.426787,2024-06-17,4
52828,3,109.411772,-7.426775,2024-06-17,4
52833,3,109.411666,-7.426754,2024-06-17,4
52840,3,109.411543,-7.426735,2024-06-17,4
52842,3,109.411449,-7.426719,2024-06-17,4
52845,3,109.411391,-7.426705,2024-06-17,4
52866,3,109.412317,-7.426627,2024-06-17,4
52869,3,109.412258,-7.426623,2024-06-17,4
52873,3,109.412179,-7.426613,2024-06-17,4
52877,3,109.412102,-7.426593,2024-06-17,4
52879,3,109.412022,-7.426591,2024-06-17,4
52881,3,109.41192,-7.426562,2024-06-17,4
52883,3,109.411817,-7.426555,2024-06-17,4
52889,3,109.411701,-7.426534,2024-06-17,4
52895,3,109.411577,-7.426517,2024-06-17,4
52900,3,109.411487,-7.426503,2024-06-17,4
52904,3,109.411421,-7.426478,2024-06-17,4
52928,3,109.412335,-7.426351,2024-06-17,4
52932,3,109.411608,-7.426306,2024-06-17,4
52933,3,109.412236,-7.426337,2024-06-17,4
52934,3,109.411412,-7.42624,2024-06-17,4
52939,3,109.412156,-7.426324,2024-06-17,4
52943,3,109.412074,-7.426318,2024-06-17,4
52948,3,109.411978,-7.426302,2024-06-17,4
52956,3,109.411867,-7.426285,2024-06-17,4
52980,3,109.41163,-7.426173,2024-06-17,4
52981,3,109.412371,-7.426153,2024-06-17,4
52982,3,109.411426,-7.426133,2024-06-17,4
52985,3,109.412267,-7.426138,2024-06-17,4
52988,3,109.412182,-7.426129,2024-06-17,4
52989,3,109.412097,-7.426118,2024-06-17,4
52991,3,109.412006,-7.426108,2024-06-17,4
52995,3,109.411796,-7.426078,2024-06-17,4
52996,3,109.412391,-7.426045,2024-06-17,4
52998,3,109.412269,-7.426031,2024-06-17,4
53001,3,109.412164,-7.426021,2024-06-17,4
53002,3,109.411546,-7.426041,2024-06-17,4
53003,3,109.411441,-7.426021,2024-06-17,4
53004,3,109.412065,-7.426011,2024-06-17,4
53008,3,109.411876,-7.42599,2024-06-17,4
53012,3,109.411588,-7.425957,2024-06-17,4
53460,3,109.295694,-7.426111,2024-06-29,2
53461,3,109.352639,-7.434611,2024-06-29,2
53464,3,109.413361,-7.426667,2024-06-29,2
53465,3,109.375167,-7.504139,2024-06-29,2
53470,3,109.449389,-7.595722,2024-06-29,2
53984,3,109.448652,-7.595832,2024-06-29,2
53985,3,109.449105,-7.595834,2024-06-29,2
53986,3,109.449559,-7.595835,2024-06-29,2
53989,3,109.448654,-7.59538,2024-06-29,2
53990,3,109.449107,-7.595381,2024-06-29,2
53991,3,109.44956,-7.595383,2024-06-29,2
53994,3,109.448656,-7.594928,2024-06-29,2
53995,3,109.449109,-7.594929,2024-06-29,2
53996,3,109.449562,-7.594931,2024-06-29,2
53999,3,109.448657,-7.594476,2024-06-29,2
54000,3,109.44911,-7.594477,2024-06-29,2
54001,3,109.374681,-7.504687,2024-06-29,2
54002,3,109.375134,-7.504689,2024-06-29,2
54003,3,109.375587,-7.504691,2024-06-29,2
54004,3,109.37423,-7.504233,2024-06-29,2
54005,3,109.374683,-7.504235,2024-06-29,2
54006,3,109.375136,-7.504237,2024-06-29,2
54007,3,109.375589,-7.504238,2024-06-29,2
54008,3,109.374685,-7.503783,2024-06-29,2
54009,3,109.375138,-7.503785,2024-06-29,2
54010,3,109.375591,-7.503786,2024-06-29,2
54011,3,109.374686,-7.503331,2024-06-29,2
54012,3,109.352288,-7.435884,2024-06-29,2
54013,3,109.352741,-7.435885,2024-06-29,2
54014,3,109.353194,-7.435887,2024-06-29,2
54015,3,109.353647,-7.435889,2024-06-29,2
54016,3,109.35229,-7.435431,2024-06-29,2
54017,3,109.352743,-7.435433,2024-06-29,2
54018,3,109.353196,-7.435435,2024-06-29,2
54019,3,109.351839,-7.434978,2024-06-29,2
54020,3,109.352292,-7.434979,2024-06-29,2
54021,3,109.352745,-7.434981,2024-06-29,2
54022,3,109.353198,-7.434983,2024-06-29,2
54023,3,109.352746,-7.434529,2024-06-29,2
54024,3,109.2948,-7.427076,2024-06-29,2
54025,3,109.295253,-7.427078,2024-06-29,2
54026,3,109.295706,-7.42708,2024-06-29,2
54027,3,109.294801,-7.426624,2024-06-29,2
54028,3,109.295254,-7.426626,2024-06-29,2
54029,3,109.295707,-7.426628,2024-06-29,2
54030,3,109.294803,-7.426172,2024-06-29,2
54031,3,109.295256,-7.426174,2024-06-29,2
54032,3,109.295709,-7.426176,2024-06-29,2
54035,3,109.412564,-7.426609,2024-06-29,2
54036,3,109.413017,-7.426611,2024-06-29,2
54037,3,109.41347,-7.426612,2024-06-29,2
54039,3,109.294805,-7.42572,2024-06-29,2
54040,3,109.295258,-7.425722,2024-06-29,2
54041,3,109.295711,-7.425724,2024-06-29,2
54044,3,109.413018,-7.426158,2024-06-29,2
56917,3,109.449044,-7.595973,2024-06-29,2
56920,3,109.449018,-7.595938,2024-06-29,2
56921,3,109.449141,-7.595946,2024-06-29,2
56927,3,109.449021,-7.595877,2024-06-29,2
56928,3,109.448649,-7.595892,2024-06-29,2
56929,3,109.448519,-7.595919,2024-06-29,2
56930,3,109.449278,-7.595859,2024-06-29,2
56932,3,109.448921,-7.595837,2024-06-29,2
56933,3,109.449894,-7.595872,2024-06-29,2
56934,3,109.449178,-7.595904,2024-06-29,2
56935,3,109.449586,-7.59593,2024-06-29,2
56936,3,109.449273,-7.595788,2024-06-29,2
56937,3,109.448925,-7.595766,2024-06-29,2
56938,3,109.44913,-7.595792,2024-06-29,2
56939,3,109.449272,-7.595727,2024-06-29,2
56940,3,109.448738,-7.595764,2024-06-29,2
56941,3,109.448777,-7.59586,2024-06-29,2
56942,3,109.448454,-7.59573,2024-06-29,2
56943,3,109.448526,-7.595733,2024-06-29,2
56944,3,109.449277,-7.595678,2024-06-29,2
56945,3,109.44959,-7.595826,2024-06-29,2
56946,3,109.449074,-7.595687,2024-06-29,2
56947,3,109.449963,-7.595739,2024-06-29,2
56948,3,109.448922,-7.595662,2024-06-29,2
56949,3,109.449982,-7.595651,2024-06-29,2
56950,3,109.449063,-7.595634,2024-06-29,2
56951,3,109.449591,-7.595739,2024-06-29,2
56952,3,109.449269,-7.595638,2024-06-29,2
56954,3,109.44874,-7.595672,2024-06-29,2
56956,3,109.44867,-7.595554,2024-06-29,2
56957,3,109.44892,-7.5956,2024-06-29,2
56958,3,109.448575,-7.595593,2024-06-29,2
56959,3,109.44848,-7.595601,2024-06-29,2
56961,3,109.449595,-7.595654,2024-06-29,2
56963,3,109.449054,-7.59557,2024-06-29,2
56964,3,109.448365,-7.595649,2024-06-29,2
56966,3,109.448816,-7.595611,2024-06-29,2
56969,3,109.449611,-7.595543,2024-06-29,2
56971,3,109.448807,-7.595479,2024-06-29,2
56974,3,109.449965,-7.595477,2024-06-29,2
56975,3,109.449562,-7.595468,2024-06-29,2
56976,3,109.448642,-7.595469,2024-06-29,2
56977,3,109.448456,-7.595463,2024-06-29,2
56979,3,109.448671,-7.595389,2024-06-29,2
56980,3,109.449563,-7.595366,2024-06-29,2
56981,3,109.449182,-7.595513,2024-06-29,2
56982,3,109.448853,-7.595404,2024-06-29,2
56983,3,109.449576,-7.595251,2024-06-29,2
56984,3,109.449968,-7.595375,2024-06-29,2
56985,3,109.448866,-7.595313,2024-06-29,2
56986,3,109.449985,-7.595268,2024-06-29,2
56989,3,109.44918,-7.595359,2024-06-29,2
56996,3,109.4483,-7.595265,2024-06-29,2
56998,3,109.44837,-7.595319,2024-06-29,2
56999,3,109.449861,-7.595118,2024-06-29,2
57000,3,109.449184,-7.595233,2024-06-29,2
57001,3,109.449596,-7.595124,2024-06-29,2
57002,3,109.448642,-7.595081,2024-06-29,2
57004,3,109.449217,-7.595097,2024-06-29,2
57005,3,109.448916,-7.595048,2024-06-29,2
57006,3,109.448869,-7.595118,2024-06-29,2
57007,3,109.448848,-7.595207,2024-06-29,2
57008,3,109.449605,-7.595025,2024-06-29,2
57009,3,109.448548,-7.59511,2024-06-29,2
57010,3,109.448687,-7.595082,2024-06-29,2
57011,3,109.448661,-7.595264,2024-06-29,2
57012,3,109.448526,-7.595255,2024-06-29,2
57015,3,109.449905,-7.59505,2024-06-29,2
57016,3,109.448526,-7.595471,2024-06-29,2
57020,3,109.449996,-7.595039,2024-06-29,2
57021,3,109.448394,-7.595054,2024-06-29,2
57022,3,109.448314,-7.595002,2024-06-29,2
57023,3,109.448295,-7.594996,2024-06-29,2
57024,3,109.449204,-7.594989,2024-06-29,2
57025,3,109.449003,-7.594983,2024-06-29,2
57026,3,109.449602,-7.594934,2024-06-29,2
57027,3,109.449186,-7.594916,2024-06-29,2
57028,3,109.448767,-7.594898,2024-06-29,2
57029,3,109.448469,-7.594896,2024-06-29,2
57030,3,109.449085,-7.594796,2024-06-29,2
57031,3,109.449287,-7.594769,2024-06-29,2
57032,3,109.448868,-7.594894,2024-06-29,2
57033,3,109.449607,-7.594794,2024-06-29,2
57035,3,109.448916,-7.594727,2024-06-29,2
57036,3,109.448876,-7.594779,2024-06-29,2
57037,3,109.448491,-7.594841,2024-06-29,2
57038,3,109.448682,-7.594779,2024-06-29,2
57039,3,109.448642,-7.594835,2024-06-29,2
57040,3,109.448581,-7.594828,2024-06-29,2
57041,3,109.448311,-7.59481,2024-06-29,2
57042,3,109.448528,-7.594813,2024-06-29,2
57043,3,109.448427,-7.594676,2024-06-29,2
57044,3,109.448403,-7.594744,2024-06-29,2
57045,3,109.44838,-7.594852,2024-06-29,2
57046,3,109.449182,-7.594686,2024-06-29,2
57048,3,109.448347,-7.594628,2024-06-29,2
57049,3,109.448859,-7.59465,2024-06-29,2
57050,3,109.448373,-7.594616,2024-06-29,2
57052,3,109.448505,-7.594615,2024-06-29,2
57059,3,109.449967,-7.594715,2024-06-29,2
57060,3,109.449865,-7.594705,2024-06-29,2
57061,3,109.448442,-7.594596,2024-06-29,2
57062,3,109.449667,-7.594594,2024-06-29,2
57063,3,109.449481,-7.594595,2024-06-29,2
57064,3,109.448532,-7.59457,2024-06-29,2
57065,3,109.44921,-7.594555,2024-06-29,2
57066,3,109.448905,-7.594538,2024-06-29,2
57067,3,109.448595,-7.594603,2024-06-29,2
57068,3,109.44875,-7.594505,2024-06-29,2
57069,3,109.448678,-7.594566,2024-06-29,2
57070,3,109.448709,-7.594694,2024-06-29,2
57071,3,109.375327,-7.505047,2024-06-29,2
57072,3,109.375389,-7.505055,2024-06-29,2
57073,3,109.375076,-7.504923,2024-06-29,2
57074,3,109.375244,-7.504951,2024-06-29,2
57075,3,109.375403,-7.50495,2024-06-29,2
57076,3,109.37549,-7.504896,2024-06-29,2
57077,3,109.375106,-7.504791,2024-06-29,2
57078,3,109.375351,-7.504766,2024-06-29,2
57079,3,109.375532,-7.504739,2024-06-29,2
57080,3,109.374899,-7.50477,2024-06-29,2
57081,3,109.374465,-7.504643,2024-06-29,2
57082,3,109.375545,-7.504671,2024-06-29,2
57083,3,109.374539,-7.504648,2024-06-29,2
57084,3,109.37461,-7.504679,2024-06-29,2
57085,3,109.375335,-7.504664,2024-06-29,2
57086,3,109.375096,-7.50468,2024-06-29,2
57087,3,109.375559,-7.504607,2024-06-29,2
57088,3,109.375571,-7.504543,2024-06-29,2
57089,3,109.375316,-7.504545,2024-06-29,2
57090,3,109.374245,-7.504519,2024-06-29,2
57091,3,109.375583,-7.504477,2024-06-29,2
57092,3,109.375308,-7.504464,2024-06-29,2
57093,3,109.375075,-7.504539,2024-06-29,2
57094,3,109.374212,-7.504438,2024-06-29,2
57095,3,109.375603,-7.504412,2024-06-29,2
57096,3,109.37416,-7.504452,2024-06-29,2
